	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
X786O_KIDNEY..ACH.000649.	0.6458968	0.44081986	0.74405795	0.48623028	0.7769378	0.3776496	0.5728079	0.73783755	0.6451605	0.7817854	0.42074227	0.7110273	0.76557875	0.7085764	0.7135737	0.6610304	0.7637943	0.753297	0.78374314	0.47502366	0.7218344	0.4400948	0.7280773	0.680167	0.7939384	0.65914917	0.7282076	0.73637426	0.7020448	0.7590053	0.78781134	0.7337695	0.6666003	0.7354284	0.67738664	0.7431032	0.64498574	0.7462891	0.67886114	0.7820371	0.7374771	0.3831824	0.8035832	0.79739046	0.7416498	0.7247001	0.4241455	0.780802	0.52814865	0.7038927	0.6823483	0.78836566	0.7842593	0.41534105	0.7439631	0.6810034	0.44601727	0.72286695	0.69984305	0.39337856	0.6789464	0.7669971	0.73114556	0.76465863	0.7791102	0.7391372	0.7178658	0.7314731	0.6993948	0.77297723	0.64513403	0.7361449	0.5250313	0.6779257	0.7192512	0.7687701	0.661472	0.7656708	0.8019483	0.7462213	0.74911034	0.6359561	0.745027	0.66430706	0.65641195	0.6942349	0.7377296	0.7402789	0.7298223	0.7773051	0.70973223	0.72172457	0.7665718	0.762434	0.7454395	0.74453455	0.73954153	0.72841746	0.6011134	0.7599361
X8MGBA_CENTRAL_NERVOUS_SYSTEM..ACH.000137.	0.77739716	0.26623416	0.6976899	0.5889251	0.7395962	0.25501528	0.567612	0.6202462	0.7457673	0.6978039	0.3140317	0.7380621	0.75990874	0.72203374	0.661068	0.79466546	0.65509254	0.77355033	0.7308236	0.3560774	0.6478343	0.29058594	0.7114663	0.6890185	0.7557017	0.7677558	0.6994099	0.7303971	0.7856354	0.7545863	0.72751194	0.71731406	0.6962054	0.7261483	0.70031494	0.71239465	0.69802815	0.74519885	0.5339708	0.80349445	0.76273274	0.26399902	0.7833753	0.76923645	0.7188257	0.7155455	0.33390003	0.70193154	0.5416078	0.6306367	0.744316	0.7461664	0.74876124	0.39341003	0.74200004	0.7890767	0.25367633	0.7997455	0.6801141	0.32093468	0.73607576	0.73494065	0.70468366	0.7256458	0.7718679	0.75250375	0.7569335	0.65737313	0.70828074	0.80223906	0.71441925	0.72083426	0.5982681	0.78527755	0.7514013	0.79781836	0.76548594	0.7580328	0.7756643	0.6592591	0.65610015	0.7432931	0.68160623	0.771245	0.7515495	0.78906995	0.7001302	0.760061	0.6417078	0.6927258	0.6988842	0.7453245	0.73283213	0.71855265	0.72512317	0.7352204	0.685667	0.7365194	0.55250245	0.72787184
A101D_SKIN..ACH.000008.	0.7387458	0.43556702	0.66543216	0.0098804105	0.7076257	0.37848902	0.011352393	0.5986194	0.70489043	0.66908455	0.46421123	0.6863079	0.77230704	0.716149	0.6505954	0.7019947	0.67206687	0.7840303	0.7900039	0.39647168	0.65314835	0.49492428	0.7019979	0.6708202	0.77535087	0.67269695	0.6446231	0.72696275	0.736941	0.76897234	0.7657744	0.7471859	0.73745215	0.7476652	0.6884324	0.77045035	0.7076958	0.7558131	0.52030855	0.7497102	0.71177423	0.3689501	0.79092056	0.7914156	0.68015933	0.69080925	0.38308576	0.69719505	0.008215733	0.65164995	0.70527154	0.7713161	0.751573	0.44784233	0.7390262	0.7705745	0.4077508	0.75550467	0.7361044	0.36015156	0.6970849	0.75043255	0.7046558	0.73724055	0.78274435	0.7257664	0.7213858	0.66064864	0.6935628	0.7898095	0.6757338	0.7346612	0.00870066	0.7207524	0.7612014	0.7555954	0.7579665	0.76042706	0.7878427	0.6966311	0.6498105	0.69008446	0.68586046	0.7452392	0.71647865	0.7176764	0.6511033	0.77304643	0.6134564	0.73086524	0.6859486	0.7279647	0.74829364	0.749573	0.75012094	0.6982103	0.66515136	0.7279962	0.5309034	0.7485275
A1207_CENTRAL_NERVOUS_SYSTEM..ACH.000283.	0.71537614	0.08476843	0.740491	0.3218678	0.7383373	0.13938048	0.34046078	0.73695874	0.71921116	0.77164364	0.14035943	0.7240478	0.79086083	0.76754767	0.7236855	0.7609755	0.7665237	0.7894132	0.7602241	0.17074297	0.7588752	0.14038059	0.7017786	0.68673277	0.7891974	0.6978806	0.7422689	0.72232664	0.75785685	0.7981546	0.8086826	0.71351635	0.6966426	0.7635837	0.6834525	0.77231294	0.6405423	0.75607485	0.6718678	0.7827326	0.72201085	0.10287022	0.79919916	0.7707801	0.7120487	0.7461595	0.15356757	0.7273843	0.30978268	0.6448605	0.7367079	0.7959108	0.7860272	0.15689224	0.7397718	0.7373671	0.13938825	0.7819281	0.6824053	0.10907005	0.6908118	0.7566544	0.70696956	0.7865513	0.8197026	0.79470295	0.7387953	0.77671045	0.6999043	0.7897972	0.6454912	0.7092799	0.3207217	0.7221721	0.7735015	0.7717982	0.7266805	0.7757761	0.80213416	0.6953941	0.74425554	0.70912147	0.7694063	0.763874	0.7390498	0.7260894	0.6965235	0.7538472	0.7174545	0.79203063	0.744804	0.71519417	0.78966045	0.6916042	0.7182213	0.6959404	0.7721248	0.76405084	0.3962096	0.7552456
A172_CENTRAL_NERVOUS_SYSTEM..ACH.000558.	0.75162506	0.108796984	0.72567016	0.4757245	0.7346422	0.11450255	0.36896223	0.7195306	0.7804373	0.74585015	0.107737035	0.7473673	0.77301115	0.78400505	0.71862483	0.8033358	0.7941209	0.7910953	0.83814204	0.19615105	0.717174	0.1549173	0.67555994	0.68515646	0.79780525	0.778984	0.7128274	0.77389383	0.80727583	0.80605304	0.78720725	0.66163695	0.77883434	0.77072066	0.6283257	0.7557426	0.62634087	0.7730759	0.6227944	0.77536356	0.6191485	0.11268458	0.78794974	0.72657263	0.67645085	0.7642323	0.23040335	0.7457142	0.42470205	0.60662293	0.79034203	0.77514374	0.76379585	0.21063843	0.7568188	0.7836625	0.13776636	0.80238616	0.6374722	0.15954748	0.7614453	0.7529333	0.6615753	0.7810529	0.8507225	0.8096293	0.7567928	0.762818	0.6801649	0.76253176	0.64224017	0.7287837	0.45759133	0.80219245	0.7670377	0.7986765	0.78479135	0.7748837	0.79987246	0.71724814	0.7352003	0.7658532	0.7604798	0.78007644	0.7987053	0.79441166	0.6424451	0.75748277	0.7212104	0.811683	0.7421775	0.7804094	0.7999235	0.697627	0.73769605	0.6958784	0.7591745	0.77797043	0.33701468	0.7700038
A204_SOFT_TISSUE..ACH.000201.	0.77566767	0.5065735	0.7639836	0.5529539	0.72567827	0.35523412	0.4519864	0.7227254	0.76478434	0.7446271	0.5492396	0.7450632	0.7020722	0.7086695	0.74831843	0.79711235	0.7769584	0.72621775	0.7531002	0.5094826	0.74076277	0.4961279	0.75385815	0.667405	0.7114094	0.77936316	0.7492725	0.7469103	0.7636624	0.767592	0.75146335	0.7442838	0.7841754	0.73153204	0.7035425	0.7294546	0.718908	0.7192485	0.6496738	0.7480637	0.7066843	0.51477873	0.75045675	0.74608916	0.6773495	0.75528055	0.45707616	0.72419983	0.4336374	0.69786394	0.75184363	0.74736756	0.7364471	0.53467333	0.7016935	0.78565013	0.56655693	0.7921486	0.7514592	0.49458963	0.77089274	0.70522803	0.7464165	0.6987035	0.79710114	0.6834791	0.7085024	0.7218891	0.66816306	0.8151191	0.7213387	0.6973058	0.4955106	0.7991516	0.7503438	0.7937438	0.795452	0.7157627	0.7797609	0.6878765	0.7254518	0.73913485	0.7473411	0.7855044	0.79399335	0.75162846	0.71673703	0.68427765	0.7141615	0.7220428	0.73845565	0.742363	0.7467532	0.72440714	0.7141211	0.6565778	0.7115752	0.72673213	0.56287444	0.70468724
A2058_SKIN..ACH.000788.	0.7920089	0.5109178	0.71468556	0.034987614	0.7465087	0.5011329	0.026633864	0.67581064	0.7116611	0.73130405	0.59092015	0.7628406	0.7587023	0.71995807	0.7320028	0.80088866	0.722771	0.75433755	0.7817395	0.5005531	0.7295042	0.59580094	0.71665245	0.6959985	0.7151899	0.7609708	0.7152214	0.75256747	0.77520484	0.78312486	0.73756677	0.7643669	0.73617136	0.7176377	0.6986367	0.7337881	0.72206634	0.6986524	0.64292246	0.7579756	0.71498775	0.47085142	0.7608386	0.78257906	0.702709	0.71449125	0.51354873	0.7099833	0.024220105	0.691069	0.7399382	0.7531571	0.7115967	0.54920226	0.7071828	0.81043786	0.5433487	0.7690486	0.75136304	0.50899416	0.7248111	0.70212436	0.72985536	0.7522833	0.795524	0.73629016	0.7233715	0.7389039	0.7167211	0.83247834	0.7144909	0.72051466	0.024041802	0.74622864	0.7397716	0.8121663	0.7881952	0.75443	0.7703271	0.7228068	0.7055605	0.7271161	0.73994225	0.75822896	0.7473659	0.74174434	0.697874	0.7301881	0.71765673	0.7707243	0.68059915	0.78632057	0.7421963	0.72057	0.76570445	0.7225824	0.7315502	0.6991627	0.58014905	0.7284079
A2780_OVARY..ACH.000657.	0.8074709	0.7362738	0.73337996	0.78471565	0.661761	0.7211936	0.70839316	0.7021669	0.76825994	0.7072837	0.7493867	0.7480496	0.6444674	0.67751426	0.68427056	0.84098244	0.6889935	0.67237765	0.80164176	0.68379384	0.68680876	0.73471564	0.6424905	0.6114879	0.6457394	0.77146226	0.6702542	0.81120294	0.76777315	0.72551346	0.71857697	0.6706578	0.74247783	0.6877549	0.63589805	0.64347917	0.6260556	0.6285586	0.5960558	0.71407014	0.5593568	0.71237046	0.69672465	0.72734034	0.60378826	0.72333044	0.7416346	0.68521786	0.697288	0.63453263	0.78866035	0.75264657	0.6756962	0.72637033	0.6980777	0.84624815	0.7275267	0.7840364	0.6596842	0.71761364	0.77778304	0.7039335	0.60621643	0.64343625	0.82251126	0.70587444	0.6799742	0.66199964	0.5434582	0.8475702	0.6100295	0.5794658	0.7599434	0.8088569	0.7020087	0.8356191	0.7826079	0.7415587	0.74272215	0.6855802	0.63412315	0.77038854	0.7036166	0.79021204	0.8156384	0.7652277	0.6563626	0.6603303	0.6436324	0.7029006	0.75069314	0.78760386	0.72552055	0.5591304	0.5951654	0.6276249	0.67123127	0.69934696	0.53795403	0.6303962
A375_SKIN..ACH.000219.	0.77171063	0.5299782	0.7089264	0.060076028	0.6871078	0.48404086	0.052713398	0.59968686	0.7248623	0.70160145	0.5668536	0.7303032	0.7236673	0.68240505	0.7104972	0.7922945	0.7074372	0.71491617	0.75105804	0.5182176	0.6758948	0.6134841	0.7006244	0.684722	0.6924213	0.74932927	0.6966367	0.7281066	0.7749383	0.7242651	0.7432248	0.7306438	0.7393984	0.7132063	0.6509766	0.7152315	0.70235205	0.7060128	0.5887521	0.7318728	0.6734538	0.48453912	0.73487425	0.7509968	0.69084483	0.72431606	0.50323296	0.67653596	0.037737425	0.6652678	0.7616795	0.7289562	0.6986543	0.53708166	0.7014577	0.78786874	0.5416366	0.77945787	0.71749216	0.46506375	0.7315847	0.68397784	0.70656097	0.68683386	0.7632436	0.71373856	0.69436115	0.71876	0.7075733	0.81487536	0.7228666	0.71858054	0.03743415	0.75547415	0.71506613	0.79553974	0.7559559	0.7285826	0.75448364	0.6519736	0.67280895	0.72320783	0.7086382	0.74259245	0.74427587	0.7661711	0.6899384	0.71468776	0.6639776	0.7043578	0.69528204	0.7777534	0.7503056	0.7207058	0.74666595	0.71338093	0.672163	0.6842536	0.52176136	0.68284667
A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000697.	0.78565663	0.75837225	0.019100642	0.8058288	0.59153324	0.7768572	0.78046113	0.016228218	0.8117217	0.012190361	0.81610674	0.72216636	0.6243339	0.5975518	0.009606857	0.812605	0.028589169	0.71404076	0.7656307	0.7764357	0.009807538	0.7912211	0.78601176	0.7162518	0.6520733	0.79857427	0.011738929	0.7401112	0.7741321	0.4486571	0.35397175	0.7974867	0.75893205	0.6773725	0.8109561	0.7094706	0.7661849	0.7060767	0.0071047787	0.72258306	0.7973397	0.75809026	0.63383937	0.80392075	0.7609537	0.013950731	0.7968017	0.6977008	0.79460657	0.7723661	0.7464753	0.54261816	0.27044785	0.7809156	0.7470008	0.8100784	0.77897197	0.80159926	0.79515433	0.7916743	0.7875051	0.72725004	0.76004297	0.5883383	0.7653592	0.6556813	0.67970735	0.014388665	0.7484445	0.82240415	0.7810616	0.78854144	0.7883485	0.81781584	0.62656534	0.8061482	0.75470024	0.73591816	0.7144822	0.12536138	0.013893105	0.75412345	0.023866257	0.80170476	0.7841838	0.79320097	0.7620205	0.7653383	0.023483217	0.56447244	0.7573312	0.82638407	0.6692477	0.72538984	0.72383934	0.7815595	0.025571203	0.6674992	0.7964585	0.7028408
A427_LUNG..ACH.000757.	0.7089502	0.68619186	0.67484903	0.73930955	0.7474491	0.70233387	0.7199039	0.6450873	0.641395	0.67312515	0.74550533	0.64839983	0.7392172	0.728873	0.70007306	0.7394704	0.7084136	0.7556501	0.6743888	0.65868974	0.6184378	0.7025015	0.7417261	0.6333794	0.79969746	0.69700134	0.6646904	0.6154064	0.6021294	0.7525353	0.7440838	0.65085286	0.54735553	0.7197979	0.69517237	0.78802425	0.6755082	0.7155094	0.54914296	0.7943505	0.69352096	0.6962449	0.76266897	0.72584665	0.64447814	0.6916277	0.7424758	0.75777644	0.72651476	0.6556431	0.55962247	0.78254956	0.72072625	0.67436457	0.75146013	0.7804588	0.717349	0.6471152	0.6932295	0.7077279	0.63684833	0.70298743	0.69719815	0.71738213	0.7281927	0.71379393	0.7681711	0.67448807	0.6783435	0.7524618	0.6740347	0.6614416	0.7149413	0.62056434	0.7774723	0.700823	0.55555993	0.7955105	0.79854536	0.7109928	0.63949007	0.6161861	0.6656272	0.64318395	0.6169981	0.63090086	0.688956	0.7578294	0.679928	0.7278677	0.5173758	0.7279945	0.73605144	0.6199029	0.6999196	0.69798154	0.6909568	0.7782804	0.72969335	0.75740457
