cancer	drug	p	FC
GBM	PD.0332991	0.215555457707127	0.282224772988992
GBM	PF2341066	0.0887718685221978	0.268018018018018
GBM	PHA.665752	0.626505759390278	0.365121919107307
GBM	PLX4720	0.0309068776759914	0.26451406401193
GBM	RAF265	0.176314616068931	0.344950008344586
GBM	Sorafenib	0.330118472881912	0.35530358518744
GBM	TAE684	0.104155536388861	0.268923505609984
GBM	TKI258	0.58717918788371	0.371016886299427
GBM	Topotecan	0.0252207935595417	0.256180579775936
GBM	ZD.6474	0.75533831074561	0.392120652508464
HNSC	X17.AAG	0.00203891537517268	1.2719263208919
HNSC	AEW541	0.000241853700809803	0.832926079814475
HNSC	AZD0530	0.284882494210925	0.75481464303462
HNSC	AZD6244	0.781830056672581	0.950596332216979
HNSC	Erlotinib	0.0410464678737087	1.31255611891201
HNSC	Irinotecan	0.110424967767559	1.32293772993596
HNSC	L.685458	0.0263340678106948	0.999093074547861
HNSC	Lapatinib	0.182784891847065	0.960487269096355
HNSC	LBW242	0.990555226875603	1.07229077468043
HNSC	Nilotinib	0.920264038082148	1.29582841823056
HNSC	Nutlin.3	0.0340599652381681	0.999797405806053
HNSC	Paclitaxel	0.0677791747554043	1.0942122893494
HNSC	Panobinostat	0.0210497992110592	1.00513827705901
HNSC	PD.0325901	0.0147956260189362	1.08868347873149
HNSC	PD.0332991	0.0486926716480078	1.05158398774181
HNSC	PF2341066	0.958300806706925	1.20512763419483
HNSC	PHA.665752	0.699710901356369	1.30437999104563
HNSC	PLX4720	0.0433604764083361	1.03267216552495
HNSC	RAF265	0.0572777498750333	1.15277546693193
HNSC	Sorafenib	0.387958248907586	1.18668492933771
HNSC	TAE684	0.72325734893632	1.10181906559454
HNSC	TKI258	0.774234665388459	1.19076928766725
HNSC	Topotecan	0.729562404130112	1.11557221609702
HNSC	ZD.6474	0.479252193082329	1.07631125785275
KICH	X17.AAG	0.0885662070623923	3.14321598620328
KICH	AEW541	0.383147997993337	0.825144175317186
KICH	AZD0530	0.011479182015526	0.492912195224395
KICH	AZD6244	0.63585474013603	0.669156317673576
KICH	Erlotinib	0.13651611927536	0.561770063216543
KICH	Irinotecan	0.945133029211267	0.726088908845981
KICH	L.685458	0.609129029434048	0.623067024362582
KICH	Lapatinib	0.454616392548017	2.67562333575405
KICH	LBW242	0.0254381350369406	0.496531135685153
KICH	Nilotinib	0.371135808066654	0.607539139686882
KICH	Nutlin.3	0.952747753745982	0.704186378648576
KICH	Paclitaxel	0.936788313500284	0.704186378648576
KICH	Panobinostat	0.38072939460802	2.76189640035119
KICH	PD.0325901	0.969790532037634	0.70827282679118
KICH	PD.0332991	0.307128884817255	0.57436283471341
KICH	PF2341066	0.727418207067744	0.654541053233864
KICH	PHA.665752	0.568883582312928	0.742692168892097
KICH	PLX4720	0.476235534064785	0.620469454917943
KICH	RAF265	0.164654244113261	3.01173536746369
KICH	Sorafenib	0.457241645037992	0.65057592543744
KICH	TAE684	0.325736084155194	2.85436893203884
KICH	TKI258	0.041559960181876	0.512303305523287
KICH	Topotecan	0.420507876643857	2.85785206614522
KICH	ZD.6474	0.524333227039782	0.616580310880829
KIRC	X17.AAG	0.0469552256491939	1.09522870823562
KIRC	AEW541	0.00416067699835937	1.18941457022294
KIRC	AZD0530	0.447866946947872	1.00008778247503
KIRC	AZD6244	0.472544127441431	0.917674790267309
KIRC	Erlotinib	0.0721549874512361	0.886071104668739
KIRC	Irinotecan	0.00759147382478944	1.24606928897664
KIRC	L.685458	0.36820744070751	0.947309726011756
KIRC	Lapatinib	0.0513955378230169	0.974333257351265
KIRC	LBW242	0.682943580996872	0.94304859103691
KIRC	Nilotinib	0.362145236090209	1.01990155487163
KIRC	Nutlin.3	0.0740480710156708	1.04550820148472
KIRC	Paclitaxel	0.253045693286983	1.07163413108468
KIRC	Panobinostat	0.21839401428919	1.03582090153127
KIRC	PD.0325901	0.518978737199868	0.919251028565286
KIRC	PD.0332991	0.263610032686544	1.01897989456171
KIRC	PF2341066	0.0196191736848411	1.07997504945337
KIRC	PHA.665752	0.00759355978203934	1.08892270100818
KIRC	PLX4720	0.939915102608738	0.919951988395893
KIRC	RAF265	0.0563821981201209	1.08016501509111
KIRC	Sorafenib	0.0661673271183249	1.07485269099357
KIRC	TAE684	0.000744917887276795	1.1670966333711
KIRC	TKI258	0.722315006233574	0.906850806985824
KIRC	Topotecan	0.011483711574158	1.08587226566719
KIRC	ZD.6474	0.197438984742647	0.902677007512358
KIRP	X17.AAG	0.47888404503525	1.00935952549382
KIRP	AEW541	0.752359031756154	0.982487433111724
KIRP	AZD0530	0.000529263099756418	1.24277323505701
KIRP	AZD6244	0.349798644210689	0.962568570506615
KIRP	Erlotinib	0.117110846612387	0.912073908888181
KIRP	Irinotecan	0.0634283090088403	0.890795796588689
KIRP	L.685458	0.908241994696383	0.975611072141585
KIRP	Lapatinib	0.469469618831794	0.964914168864015
KIRP	LBW242	0.0378689279724601	0.894909340804567
KIRP	Nilotinib	0.155558251540262	1.03681788297173
KIRP	Nutlin.3	0.898908504176182	0.961077361432181
KIRP	Paclitaxel	0.115523905459777	0.922487223168654
KIRP	Panobinostat	0.89910636849168	0.936948971413305
KIRP	PD.0325901	0.731334406729707	0.990035741362504
KIRP	PD.0332991	0.765662316383054	0.943270002675943
KIRP	PF2341066	0.39140585075249	1.03527027767129
KIRP	PHA.665752	0.362457371518575	1.03748150583594
KIRP	PLX4720	0.0945047978415468	1.04523992533216
KIRP	RAF265	0.242231033876662	1.01307189542484
KIRP	Sorafenib	0.141424992332939	1.05235947640524
KIRP	TAE684	0.0712192184217928	0.878098847307753
KIRP	TKI258	0.596801921832211	1.00130335614207
KIRP	Topotecan	0.337782711251706	1.00848702464501
KIRP	ZD.6474	0.109019409904059	0.903989826736608
LAML	X17.AAG	0.0721810596298878	0.841468705220398
LAML	AEW541	0.115188097172167	0.828640681297085
LAML	AZD0530	0.576126238898135	0.986229391855006
LAML	AZD6244	0.0609354554674548	0.807452283238877
LAML	Erlotinib	0.563662541707348	0.945047673068093
LAML	Irinotecan	0.842683238034138	0.993177747699712
LAML	L.685458	0.00751314540071937	0.723006189663517
LAML	Lapatinib	0.00828142338971523	1.23184770631561
LAML	LBW242	0.000150177412916482	1.36929274173018
LAML	Nilotinib	0.055450439762966	1.09553398602968
LAML	Nutlin.3	0.951713660450754	1.1575214685484
LAML	Paclitaxel	0.723613180673174	1.12257663687324
LAML	Panobinostat	0.406057204408174	0.979305459053691
LAML	PD.0325901	0.061103359091935	0.811670949145026
LAML	PD.0332991	0.710154630762955	1.03538808053172
LAML	PF2341066	0.54699155376718	0.904717989842288
LAML	PHA.665752	0.00751509819824985	0.743251203770105
LAML	PLX4720	0.19442358236952	0.911381558688463
LAML	RAF265	0.851301455074878	1.0306535090746
LAML	Sorafenib	0.209811169347629	0.882671096345515
LAML	TAE684	0.0682517345232938	0.818016723281944
LAML	TKI258	0.644494565583885	0.93151108957795
LAML	Topotecan	0.140963110713871	1.05443943075321
LAML	ZD.6474	0.0139834409079173	1.14497259846097
LGG-coc1	X17.AAG	0.0333616185287354	1.02055530564302
LGG-coc1	AEW541	0.23419875445857	0.869573056396942
LGG-coc1	AZD0530	0.462945692499734	0.829563024810295
LGG-coc1	AZD6244	0.361076351155447	0.828755232115677
LGG-coc1	Erlotinib	0.394382870533498	1.34887968826108
LGG-coc1	Irinotecan	0.0564741283919859	0.922278277400014
LGG-coc1	L.685458	0.188463661943103	0.900351387374288
LGG-coc1	Lapatinib	0.400685082482347	0.921430311890838
LGG-coc1	LBW242	0.0166405021426508	1.17337589867373
LGG-coc1	Nilotinib	0.558120970628364	0.814273868751481
LGG-coc1	Nutlin.3	0.292688526997458	0.706837429807604
LGG-coc1	Paclitaxel	0.161358475608793	0.863805477544946
LGG-coc1	Panobinostat	0.983433841263604	0.81187110827
LGG-coc1	PD.0325901	0.687401708126488	0.887814009661836
LGG-coc1	PD.0332991	0.823508208965008	0.779338590808806
LGG-coc1	PF2341066	0.186557302103311	0.878671775223499
LGG-coc1	PHA.665752	0.495090724873436	0.751234567901235
LGG-coc1	PLX4720	0.827632766321546	0.760555322030732
LGG-coc1	RAF265	0.854452093669232	0.780125360940911
LGG-coc1	Sorafenib	0.536540403281124	0.82150062902039
LGG-coc1	TAE684	0.139305950782275	0.872876666185458
LGG-coc1	TKI258	0.148014374560259	0.869573056396942
LGG-coc1	Topotecan	0.10027117060921	1.52522819472617
LGG-coc1	ZD.6474	0.530646615910309	0.803884045644624
LGG-coc2	X17.AAG	0.958632304619663	0.13511120947217
LGG-coc2	AEW541	0.243607434094344	0.11871869668116
LGG-coc2	AZD0530	0.34960269833698	0.119233733348013
LGG-coc2	AZD6244	0.989340028396573	0.134070796460177
LGG-coc2	Erlotinib	0.389166305084856	0.129743164871582
LGG-coc2	Irinotecan	0.561077030724	19.5214626391097
LGG-coc2	L.685458	0.102727073147297	0.105046851882295
LGG-coc2	Lapatinib	0.742027182287518	0.142762063227953
LGG-coc2	LBW242	0.0489047110254896	0.101647599759155
LGG-coc2	Nilotinib	0.0735972741005211	0.103006407097092
LGG-coc2	Nutlin.3	0.222580662251305	0.11169686985173
LGG-coc2	Paclitaxel	0.363077243890053	0.124221205270993
LGG-coc2	Panobinostat	0.707455387993763	19.9223300970874
LGG-coc2	PD.0325901	0.877097181099444	0.131818935499917
LGG-coc2	PD.0332991	0.155077836889047	0.109647678630227
LGG-coc2	PF2341066	0.244206381125786	0.120436147364943
LGG-coc2	PHA.665752	0.627220307121789	0.125772285966461
LGG-coc2	PLX4720	0.268020771667295	0.115460743347262
LGG-coc2	RAF265	0.481694450381773	0.132684652808492
LGG-coc2	Sorafenib	0.255004620990185	0.11409100901297
LGG-coc2	TAE684	0.359410806422542	0.118547055586131
LGG-coc2	TKI258	0.0220693711243661	0.0948713747337375
LGG-coc2	Topotecan	0.414563938514335	0.129051852669943
LGG-coc2	ZD.6474	0.122300773620287	22.0172185430464
LGG-coc3	X17.AAG	0.00123029793877834	1.32125119804827
LGG-coc3	AEW541	0.811934423883385	0.971723928245668
LGG-coc3	AZD0530	0.0214183390217108	0.792351979963653
LGG-coc3	AZD6244	0.502824934145346	1.09550691624575
LGG-coc3	Erlotinib	0.0516172162215278	0.82020985261085
LGG-coc3	Irinotecan	3.6012122358694e-05	1.44110639365114
LGG-coc3	L.685458	0.533346429622082	0.96162931749984
LGG-coc3	Lapatinib	0.0480253150918867	0.82020985261085
LGG-coc3	LBW242	0.406097527126758	0.948726514898424
LGG-coc3	Nilotinib	0.699529785311362	0.989150526400386
LGG-coc3	Nutlin.3	0.276421485580365	0.899346569489822
LGG-coc3	Paclitaxel	0.728068667461675	0.964508194102802
LGG-coc3	Panobinostat	0.00289222967033792	1.25707615990662
LGG-coc3	PD.0325901	0.587441872836288	1.0908970998005
LGG-coc3	PD.0332991	0.651722018574146	1.0453693288339
LGG-coc3	PF2341066	0.00427630199330377	1.2855464159812
LGG-coc3	PHA.665752	0.353035246140335	0.906324253725472
LGG-coc3	PLX4720	0.202107988828323	0.899346569489822
LGG-coc3	RAF265	0.0191182322938783	1.29399338562499
LGG-coc3	Sorafenib	0.302990423443243	0.921764408493428
LGG-coc3	TAE684	0.115544387122501	1.15799001039187
LGG-coc3	TKI258	0.959896720434803	1.02744372494604
LGG-coc3	Topotecan	0.0356973129952336	1.28386104921318
LGG-coc3	ZD.6474	0.0513887748222184	0.816204835016214
LIHC	X17.AAG	0.0707095710882304	0.96072260249806
LIHC	AEW541	0.0589435507970435	1.09920161462687
LIHC	AZD0530	0.110918578750708	0.830475381788867
LIHC	AZD6244	0.00880186852361114	0.81357395708323
LIHC	Erlotinib	0.00239389748614913	0.833335862379428
LIHC	Irinotecan	0.135845838836586	0.960444695330385
LIHC	L.685458	0.0934367420193663	0.819248474952945
LIHC	Lapatinib	0.451996892953033	1.02570037220349
LIHC	LBW242	0.185898343896488	0.912678718032127
LIHC	Nilotinib	0.958996205668365	0.920196070823472
LIHC	Nutlin.3	0.0666506878618848	0.868264869900336
LIHC	Paclitaxel	0.142903090076614	1.01567448960122
LIHC	Panobinostat	0.212306115933691	0.844384585923609
LIHC	PD.0325901	8.81951020145498e-06	0.670892230212344
LIHC	PD.0332991	0.179298999265345	0.848227447336284
LIHC	PF2341066	0.473079630867334	0.954802410273674
LIHC	PHA.665752	0.944680719900825	0.935501177668191
LIHC	PLX4720	0.0656317895284981	0.932850647732935
LIHC	RAF265	0.478441888574881	0.968240950226244
LIHC	Sorafenib	0.145185268268588	0.976721801038657
LIHC	TAE684	0.209170712908277	0.994358645885228
LIHC	TKI258	0.568517627054685	0.851114668292807
LIHC	Topotecan	0.443756751037907	0.853480183155491
LIHC	ZD.6474	0.245137174961295	1.2163374135119
LUAD	X17.AAG	0.459018001797318	0.994741557623459
LUAD	AEW541	4.1680260156521e-05	0.736630388993468
LUAD	AZD0530	1.07565974432736e-05	0.669074596442279
LUAD	AZD6244	4.74135835311617e-12	0.501589645114064
LUAD	Erlotinib	1.28191046383317e-07	0.631089590117998
LUAD	Irinotecan	0.230473639200895	1.06365502254446
LUAD	L.685458	0.0311332542163353	0.84855165962546
LUAD	Lapatinib	0.016446228212784	0.717832794816917
LUAD	LBW242	0.129535323388562	0.874434222045306
LUAD	Nilotinib	0.0984474529418208	0.895030294191562
LUAD	Nutlin.3	0.000198254211957339	0.772812884683323
LUAD	Paclitaxel	0.0841262681502032	1.08160295964058
LUAD	Panobinostat	0.520074047402831	1.07557449699752
LUAD	PD.0325901	1.88137220866078e-09	0.588261553945078
LUAD	PD.0332991	0.0212128963377438	0.78469641135126
LUAD	PF2341066	0.873293899926582	0.981696404731363
LUAD	PHA.665752	0.124406687233797	0.911571429923917
LUAD	PLX4720	2.62118697383644e-08	0.568274304463851
LUAD	RAF265	0.199914583541437	1.14194704948701
LUAD	Sorafenib	0.311521012584859	1.16610788154123
LUAD	TAE684	0.000232912259735603	1.24156283960439
LUAD	TKI258	0.505400633873884	0.985125355242995
LUAD	Topotecan	0.911840626618972	0.971203270317736
LUAD	ZD.6474	0.712129419216014	0.974211029403911
LUSC	X17.AAG	0.176053698777523	1.03602049785237
LUSC	AEW541	0.0119316996725297	0.900191420943512
LUSC	AZD0530	0.634344298618701	1.00369415901075
LUSC	AZD6244	0.9915571531662	1.04645954514624
LUSC	Erlotinib	0.810963777540629	0.923080680583907
LUSC	Irinotecan	0.527244999580269	1.13343132657877
