	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
DMS79_LUNG..ACH.000703.	0.0	0.0	0.0	0.0	1.7475071	2.0755582	2.0637481	0.5711173	0.9281738	0.0	0.0	0.0	0.0	1.5168344	0.0	2.2491107	1.7964201	1.2075317	0.0	0.016053818	0.0	1.932767	0.0	0.0	2.1478734	1.1620705	0.6332445	1.6301162	0.0	0.0	0.0	0.7992363	0.69815767	0.0	0.0	0.4114964	0.0	0.0	0.10583621	0.0	0.26891732	0.0	0.0	2.5383337	0.31200325	0.0	0.0	0.0	0.0	0.0040254593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18063617	0.0	0.0	0.0	0.0	0.0	1.1379513	0.77431875	0.0	0.0	0.0	0.0	0.7535326	0.0	1.3547136	2.4304192	0.0	0.0	0.0	0.0468632	0.0	0.17713463	2.564244	3.070065	0.2761857	0.48997912	0.0	0.0	1.429997	2.6107166	2.1201634	3.2051392	0.0	0.0	1.1057675	0.0	0.0	1.4319841	0.0	0.0	0.26223725
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000981.	1.9191297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0908492	0.30262244	1.9410117	0.0	0.0	0.0	0.0	0.0	1.6828264	0.0	1.7567213	2.3388183	0.0	0.0	0.096154556	0.0	0.0	0.0	1.9781854	0.0	0.0	1.7623326	0.0	0.0	0.0	1.786974	0.0	0.0	0.0	0.0	1.7687014	0.0	1.7186106	0.0	2.111711	0.0	0.0	0.0	1.0211806	0.0	0.88451463	0.0	0.0	0.0	0.0	1.3091742	0.6717584	0.0	1.829237	1.0419168	0.9410654	0.0	0.0	1.6982974	0.0	0.0	0.0	1.8709648	0.0	0.0	0.0	0.0	1.6579205	0.0	0.0	0.0	1.7532573	0.0	0.0	0.0	0.72894526	0.0	1.2197773	1.7546166	0.0	0.0	0.0	0.0	0.0	2.0127888	0.0	0.0	1.2110578	0.0	0.0	0.0
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000056.	2.9327586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4360728	0.0	2.8347836	0.0	0.0	0.0	0.0	0.0	1.2440212	0.0	1.3559134	1.4772153	0.0	0.0	0.0	0.0	0.0	0.0	2.263733	0.0	0.0	2.9312227	0.0	0.0	0.0	1.0680177	0.0	0.0	0.0	0.0	1.6972594	0.0	1.8156766	0.0	3.198428	0.0	0.0	0.0	0.94268036	0.0	1.410772	0.0	0.0	0.0	0.0	1.5127051	0.27775288	0.0	1.5180447	0.0	0.8309955	0.0	0.0	1.8898956	0.0	0.0	0.0	2.90567	0.0	0.0	0.0	0.0	2.60281	0.0	0.0	0.0	1.88918	0.0	0.0	0.0	0.13822395	0.0	0.6526272	1.454375	0.0	0.0	0.0	0.0	0.0	1.830419	0.0	0.0	2.1551123	0.0	0.0	0.0
DU4475_BREAST..ACH.000258.	0.0	0.0	0.0	0.0	1.4496217	1.8042192	2.0019236	1.5847808	0.26119053	0.23358107	0.0	0.2880423	0.8614561	1.3874037	0.0	1.4314208	1.1559588	0.3137514	0.0	0.0	0.0	0.7334649	0.6568581	0.0	1.1801369	1.456789	0.70646846	0.3975799	0.0	0.0	0.073049664	1.6185436	1.1745987	0.0	0.17205226	1.1686598	0.51354486	0.0	0.85370266	0.9789474	0.38654435	0.0	0.42198753	1.1799643	1.108546	0.5250933	0.10673499	0.0	0.73624504	0.59355474	0.3919158	0.0	0.854136	0.0	0.0	0.0	0.0	0.13305795	0.0	0.60516906	0.0	0.0	0.17107648	0.0	0.0	1.3456689	1.3482542	0.98998594	0.0	0.0	0.0	0.29897535	0.0	1.0249788	0.0	0.0	0.93445635	0.75258803	0.0	0.0	0.9082498	1.5379169	0.7429658	0.33720475	0.0	0.0	0.0	1.5260999	0.8931763	0.38943774	2.2766047	0.0	0.0	0.943485	0.0	0.1458866	0.88098884	0.0	0.0	1.4480953
DV90_LUNG..ACH.000925.	0.5897399	0.0	0.0	1.0245562	0.82464844	1.709466	1.927352	0.79716265	1.107908	1.204283	0.0	1.295107	1.8879557	2.2869668	0.0	0.0	0.039298654	0.0	0.48063254	0.0	0.0	0.40330532	0.43951857	0.0	0.22909063	0.53767097	1.5302879	0.0	0.0	0.0	1.1023927	1.6336131	0.1575911	0.0	0.9532378	0.47870398	1.1459098	0.0	1.5656643	0.7840702	0.7502874	0.0	1.8541541	0.0	0.61146927	2.8884869	0.70022726	1.1790348	0.0	0.0	0.0	0.0	1.3603597	0.0	0.0	0.0	0.0	1.4642135	0.0	0.5607259	0.0	0.8113838	0.0	0.0	0.0	1.7659544	1.263983	1.7652203	0.0	0.0	0.0	0.0	0.7718567	0.0	0.0	0.0	0.86279076	1.7397907	0.0	0.0	0.6461014	1.6722472	0.0	1.1495774	0.0	0.0	0.21960759	0.05178255	0.0	0.0	0.0	0.030002832	1.6748558	0.45742726	1.3185519	0.6910015	0.0	0.73677874	0.0	1.347329
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000877.	2.718117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1180902	0.0	2.3740728	0.0	0.0	0.0	0.0	0.0	1.5141157	0.0	1.4897993	1.8751895	0.0	0.0	0.33414972	0.0	0.0	0.0	1.9917188	0.0	0.0	2.3580287	0.0	0.0	0.0	2.1233478	0.0	0.0	0.0	0.0	1.9728513	0.0	2.0311084	0.0	2.87217	0.0	0.0	0.0	1.2829223	0.0	1.904713	0.0	0.0	0.0	0.0	0.52993953	0.79123914	0.0	1.9295291	0.70960027	1.1011817	0.0	0.0	1.7523001	0.0	0.0	0.0	2.4994092	0.0	0.0	0.0	0.0	2.817077	0.0	0.0	0.0	2.0422497	0.0	0.0	0.0	0.3347799	0.0	0.81624186	1.2044744	0.0	0.0	0.0	0.0	0.0	1.7974879	0.0	0.0	1.8447398	0.5148814	0.0	0.0
EBC1_LUNG..ACH.000563.	0.6374837	0.9917915	0.0	1.5395718	0.9070044	0.0	0.1362068	1.3902843	1.2511971	0.8657305	0.0	1.051174	1.2638917	1.0828322	0.12585798	0.0	0.0	0.0	1.1923323	0.0	0.6946222	0.0	0.0	0.0	0.0	0.0	1.2686275	0.0	0.29884654	0.3201105	1.547441	0.8771583	0.0	1.4934411	0.6520114	0.0	1.0878148	0.0	0.80608404	0.37199813	0.9399985	0.0	0.92477226	0.0	0.0	1.0077323	0.0	0.58522046	0.0	1.418287	1.5574973	0.59243184	0.8221967	0.5316199	0.0	0.0	0.55760056	0.9647962	0.0	0.23271501	0.0	1.0403388	0.0	0.0	0.0	0.81316555	0.90135044	0.97974086	0.14937127	0.4846092	0.62439704	0.0	1.2225456	0.0	0.0	0.0	0.0	1.40838	0.0	0.0	0.0	0.0	0.0	1.6029902	0.0	0.0	0.5790759	0.0	0.0	0.0	0.0	0.4898932	1.5701016	0.0	1.7851181	0.9891006	0.0	1.7948508	0.0	1.3465796
ECC10_STOMACH..ACH.000560.	0.0	0.0	0.017464243	0.0	1.2824168	2.2601345	2.1827903	0.49591532	0.7934065	0.0	0.0	0.0	0.5425351	0.6398858	0.0	2.2341685	0.87530154	0.9719431	0.0	0.5051796	0.0	1.5374981	0.7932328	0.0	1.7885246	1.1790758	0.6423525	1.1240435	0.0	0.0	0.0	1.3990955	1.1002021	0.0	0.13564968	0.6856419	0.0	0.11334796	0.178321	0.34696907	0.40005958	0.0	0.501879	2.1317236	0.6030478	0.03918773	0.0	0.0	0.1596775	0.20112252	0.0	0.0	0.0	0.0	0.0	0.34331703	0.0	0.0	0.050940305	0.77885705	0.0	0.0	0.0	0.0	0.0	1.345939	1.0496912	0.0	0.0	0.0	0.0	0.40428865	0.0	1.5205318	1.413565	0.2245186	0.35652488	0.17123377	0.0	0.0	0.5278644	2.3527882	1.4934767	0.06797403	0.41612276	0.0	0.0	1.7269691	2.0809174	1.4810462	2.9170165	0.0	0.0	1.1146382	0.0	0.0	1.1795012	0.0	0.0	0.8876081
ECC12_STOMACH..ACH.000225.	0.0	0.0	0.0	0.0	0.9405125	1.4510705	1.8236763	0.23967463	1.5107813	0.0	0.0	0.0	0.0	0.051703453	0.0	1.4173622	1.0886604	0.9002777	0.0	0.48204285	0.0	1.6140604	0.36402172	0.0	2.026911	1.5476639	1.5386869	1.6317227	0.19628946	0.0	0.0	1.639111	0.95322776	0.0	0.0	0.6384516	0.0	0.0	0.0	0.024654567	0.12784445	0.0	0.0	1.6083233	0.68218666	0.0	0.13898587	0.0	0.18733788	0.1586039	0.0	0.0	0.0	0.0	0.0	0.8145182	0.0	0.0	0.0	0.80479497	0.06978366	0.0	0.0	0.103523895	0.0	0.7558129	0.27425194	0.0	0.043405652	0.0	0.0	0.7189903	0.0	2.2401328	1.4389769	0.0	0.6618951	0.0	0.0	0.0	0.9396244	2.4106805	1.8980657	0.0	1.1089907	0.0	0.0	1.4900312	2.0368023	1.564774	1.82867	0.0	0.0	0.447796	0.0	0.0	1.0464027	0.0	0.0	0.1842565
ECGI10_OESOPHAGUS..ACH.000305.	0.0	1.4655426	0.0	1.781426	0.95967406	1.8331487	0.7897775	1.1182879	0.8776095	1.4785666	1.0044296	0.75196254	1.8180487	1.3081605	0.0	0.0	0.0	0.0	0.9852278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0068145	0.8906467	0.0	0.0036708117	1.7712176	0.8339931	0.0	0.0	1.2369246	0.0	1.4354072	0.0	1.124589	0.5904651	1.3766197	0.74382716	1.3894114	0.0	0.0	0.9920764	0.0	1.0925964	0.0	0.0	0.9831469	1.2941861	0.89946383	0.87321436	0.0	0.0	0.76034373	0.6831733	0.0	0.0	0.0	0.74044985	0.0	0.0	0.0	1.5141393	1.1800346	0.22643176	0.0	0.5256608	0.8509817	0.0	1.2059813	0.0	0.0	0.5322648	0.013956588	1.1844239	0.0	0.6106761	0.0	0.7698202	0.0	2.1910799	0.0	0.0	1.3135397	0.0	0.0	0.0	0.72628736	1.0855237	1.2352072	0.0	1.5424399	1.0352681	0.0	1.6557784	0.3331989	0.911512
EFE184_ENDOMETRIUM..ACH.000435.	0.071131706	1.0709908	0.0	0.7771416	0.85871154	0.79009503	0.39234394	1.2772843	0.009576678	0.8914666	0.37050778	1.0393921	1.2515888	1.3063165	0.0	0.0	0.0	0.0	1.168242	0.0	0.6989004	0.0	0.0	0.0042136908	0.0	0.0	0.0	0.0	0.0	0.7869126	1.4057875	0.76592743	0.0	0.0	1.1929395	0.0	1.6827691	0.0	1.0095067	0.0	0.83133876	0.3336668	0.9473164	0.19303083	0.0	0.7810223	0.0	0.8601564	0.0	0.4711175	0.5624764	0.82300156	0.085446596	0.41674685	0.0	0.0	0.85676485	0.78132594	0.65831816	0.18885326	0.0	1.2778924	0.39706588	0.0	0.0	0.8468224	0.8984688	0.0	0.6162977	0.98687893	0.92443097	0.0	1.454212	0.0	0.5968219	0.86878335	0.0	0.86129904	0.7211978	0.7939436	0.0	0.0	0.5306332	1.239227	0.0	0.0	0.7702443	0.0	0.0	0.2813365	0.0	1.3660058	0.90944993	0.0	1.4780566	1.3747163	0.0	1.1674299	0.89593166	0.24010521
EFM192A_BREAST..ACH.000117.	0.0	0.0	0.0	0.0	1.5590849	1.5725939	1.599606	1.2078142	1.0415223	1.3641593	0.0	1.0270828	1.1877699	1.4810612	0.0	0.091822505	0.79521465	0.0	0.48928165	0.0	0.0	1.1123145	0.0	0.0	0.0	0.25371534	1.550286	0.74125266	0.0	0.0	1.1148529	1.7750037	0.0	0.8202071	1.020088	0.060102105	1.0823452	0.0	0.87997055	0.86852366	1.3908921	0.0	1.0188935	0.0	0.20612669	1.0487118	0.0	1.3064369	0.0	0.0	0.0	0.0	1.030557	0.0	0.0	0.0	0.0	0.67802656	0.0	0.66193426	0.0	0.117586255	0.779949	0.0	0.0	1.622116	1.4531415	0.0	0.0	0.0	0.21528846	0.0	1.0234361	0.24849343	0.0	0.5430993	0.04233991	1.0329318	0.0	0.0	0.05532694	1.0082552	1.402984	1.2981155	0.0	0.0	1.1269187	0.0	0.0	1.0183871	0.41820478	0.0	0.0	0.02600956	0.9956814	1.1464119	0.0	0.5178716	0.0	1.7688906
EFM19_BREAST..ACH.000330.	0.0	0.0	0.0	0.0	1.5828753	1.5824583	1.9436991	0.89772403	0.7441263	1.0736308	0.0	0.8911096	0.88659805	1.2961644	0.0	0.75581014	0.9432161	0.17210096	0.07624745	0.0	0.0	1.160861	0.0	0.0	0.04219061	0.69319475	1.4676405	0.9233186	0.0	0.0	0.6915984	1.5422115	0.0	0.94579387	1.0963049	0.21473432	0.9863928	0.0	0.7756499	0.82296515	1.285983	0.0	1.0350087	0.0	0.4781345	0.7945566	0.0	1.2490164	0.0	0.0	0.0	0.0	0.69726056	0.0	0.0	0.0	0.0	0.08588636	0.0	1.1731472	0.0	0.0	0.5290287	0.0	0.0	1.8375067	1.8753822	0.0	0.0	0.0	0.104234755	0.027708054	0.48793685	0.11821115	0.6302645	0.5417721	0.0	0.79211986	0.0	0.0	0.23162317	1.6584203	1.8194143	0.9535977	0.0	0.0	0.968823	0.0	0.39916384	1.2047017	0.9877596	0.0	0.0	0.17803514	0.9580424	0.7355408	0.0	0.0	0.0	1.4443741
EFO21_OVARY..ACH.000308.	0.0	1.035327	0.0	0.8841233	1.1196916	0.55440384	0.14531049	0.62974834	0.5641978	0.80182385	0.65648425	0.64542997	0.8863285	0.8401302	0.0	0.86984587	0.0	0.0	0.9703195	0.14902787	1.0002477	0.10793705	0.0	0.42644632	0.0	0.0	0.03914553	0.0	0.249157	1.0832517	1.2970903	0.45045447	0.0	0.38344693	1.1310372	0.0	1.4880061	0.13365576	0.7267989	0.0	1.0893677	0.5599965	0.7083113	0.5417483	0.0	0.77446115	0.0	0.8356075	0.0	0.35700965	0.6991515	0.8661559	0.37261277	0.5076257	0.0018368065	0.24065053	0.89489824	0.5681962	1.2032843	0.0	0.0	1.3793688	0.309101	0.0	0.07311261	0.719594	1.017556	0.0	0.6366847	0.9698642	1.0043458	0.0	1.2753363	0.36458516	0.6358909	1.1677756	0.0	0.5525656	0.62923306	0.9562641	0.037107468	0.0	0.6219865	1.0605767	0.0	0.0	0.048136145	0.0	0.35779655	0.7084449	0.77538586	0.8764856	1.0821873	0.0	1.3169129	0.8860987	0.0	1.1251974	1.1995599	0.21550328
EFO27_OVARY..ACH.000936.	0.0	1.0897303	0.06806367	1.3276358	0.835712	1.04262	0.59510064	0.91882646	0.71733236	0.84052646	0.395151	0.7479447	1.4439554	1.5210686	0.0	0.66362095	0.0	0.20250064	0.8855388	0.40507358	0.95657724	0.549685	0.0	0.0	0.0	0.0	0.3732866	0.51867914	0.0	0.61880666	1.2261965	0.8653567	0.0	0.71100974	1.4317048	0.0	1.0435553	0.41620004	1.0927359	0.0	1.4355954	0.4512895	1.370996	0.6041014	0.0	0.9762323	0.0	1.2325646	0.0	1.3760202	1.1505816	1.1302032	0.0	0.39021528	0.0	0.0	0.9166735	0.6241218	1.1056452	0.0	0.0	0.68113977	0.0	0.0	0.0	1.2994395	1.3995702	0.0	0.37354374	0.92624277	0.8156754	0.0	0.470249	0.4959315	0.40911782	1.2600218	0.0	0.6978941	0.6714193	0.5394763	0.0	0.54523253	0.7312044	1.2463241	0.0	0.18247664	0.36954877	0.0	0.58651733	0.16866624	1.1332817	0.55119634	0.14146465	0.0	1.1019202	0.29694793	0.0	0.55040765	0.5786768	0.8420571
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000038.	2.079745	0.0	0.0	0.54347086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.043518	0.0	2.0767992	0.0	0.0	0.0	0.0	0.0	1.9680573	0.0	1.4175522	1.8463069	0.0	0.0	0.96723646	0.0	0.0	0.0	1.3071983	0.0	0.0	1.8421284	0.0	0.0	0.0	2.423449	0.0	0.0	0.0	0.0	1.4143947	0.0	1.6075077	0.0	2.0542963	0.0	0.0	0.0	1.3082368	0.0	1.5750895	0.0	0.0	0.0	0.0	0.0	0.76152885	0.0	2.2033498	0.9194041	1.5144887	0.0	0.0	1.7906905	0.0	0.0	0.0	1.6085417	0.0	0.0	0.0	0.0	2.3132925	0.0	0.0	0.0	1.7645941	0.0	0.0	0.0	0.12134169	0.0	1.5116	1.3282964	0.0	0.0	0.0	0.0	0.0	1.4485699	0.0	0.0	1.247168	1.5763783	0.0	0.0
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000821.	1.6963454	0.0	0.0	0.0	0.0	0.670728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.617439	0.0	1.7534199	0.0	0.0	0.0	0.0	0.0	1.268115	0.0	1.3349807	1.3915563	0.0	0.0	1.2668127	0.0	0.0	0.0	1.5028974	0.0	0.0	1.6109848	0.0	0.0	0.0	2.6625087	0.0	0.0	0.0	0.0	1.8813889	0.0	2.1613903	0.0	1.8782299	0.0	0.0	0.0	1.2976732	0.0	1.3879433	0.0	0.0	0.0	0.0	1.0442388	0.7602673	0.0	1.8690833	0.90897924	1.1000706	0.0	0.0	1.0994184	0.0	0.0	0.0	1.8358215	0.44437987	0.0	0.59151053	0.0	1.8502976	0.0	0.0	0.0	2.1849089	0.4187336	0.0	0.0	0.5093868	0.0	0.46467656	0.5783267	0.0	0.0	0.0	0.0	0.0	1.2378358	0.0	0.0	1.7260286	1.3916373	0.0	0.0
EKVX_LUNG..ACH.000706.	0.0	0.9665785	0.50811124	1.0293646	0.9238607	0.7424399	0.7322127	0.7441138	1.2347455	0.8965603	0.4686068	0.7658359	1.40506	1.2168996	0.0	0.31496882	0.0	0.2993282	1.0284066	0.5808517	1.0725691	0.49307036	0.0	0.0	0.0	0.0	0.956709	1.0156078	0.2929712	0.74993604	1.3293598	1.1974788	0.0	0.28570867	1.1993606	0.0	1.0694528	0.5159366	0.8533484	0.0	1.6177918	0.61906785	1.2247562	0.31949568	0.0	0.8282881	0.0	1.4425267	0.0	0.86898804	1.1790514	1.3453264	0.0	0.7776722	0.0	0.2008301	0.8969564	0.59801877	1.7827216	0.0	0.026308656	1.4880569	0.0	0.0	0.0	1.2647752	1.0743849	0.0	1.0520927	1.2134683	0.87581944	0.0	0.12978941	0.6500927	0.37879503	1.7129511	0.0	0.60320103	0.20846617	0.8583341	0.0	0.4165361	0.84718335	1.1470578	0.0	0.6600119	0.0	0.0	0.6325283	0.19476807	0.8900604	0.59615386	1.1197952	0.0	0.8859112	0.4674032	0.0	0.555774	1.495374	1.1737068
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000295.	1.7429211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.640324	0.059128642	1.4751112	0.0	0.0	0.0	0.0	0.0	1.8317612	0.0	1.0810952	1.5146093	0.0	0.0	0.1501361	0.0	0.0	0.0	1.7014568	0.0	0.0	2.121053	0.0	0.0	0.0	2.3523617	0.0	0.0	0.0	0.0	2.417722	0.0	1.5978271	0.0	2.2934654	0.0	0.0	0.0	1.0158212	0.0	0.8880222	0.0	0.0	0.0	0.0	1.4642774	0.0	0.0	2.7804735	1.023383	1.0177816	0.0	0.0	2.2292175	0.0	0.0	0.0	1.921823	0.0	0.0	0.0	0.0	1.9176921	0.0	0.0	0.0	1.9952755	0.0	0.0	0.0	0.38591722	0.0	2.3643427	1.5775957	0.0	0.0	0.0	0.0	0.0	1.8687221	0.0	0.0	0.67328393	0.0	0.0	0.0
EN_ENDOMETRIUM..ACH.000978.	0.0	0.2874235	0.83571947	0.0	0.5734026	1.1808791	1.5773172	0.0	0.0	0.0	0.59075356	0.0	0.4179793	1.354384	0.0	2.0024817	0.45362148	1.4482615	0.0	0.98141325	0.35317606	1.200672	0.65779597	0.0	0.93756396	0.40954942	0.56447256	1.235476	0.10361914	0.16324848	0.0	0.6889117	0.5114249	0.077980995	0.44733393	0.22517085	0.007923067	1.3302823	0.0	0.56742454	0.52574956	0.16904548	0.28422213	1.5224187	0.9027893	0.0	0.0	0.15724504	0.0	0.4519117	0.0	0.30889732	0.0	0.0	0.3790034	0.5497428	0.0	0.0	1.3331889	0.6434238	0.7915751	0.0	0.07060361	0.3496419	0.0	0.629694	1.5779614	0.0	0.7277538	0.0	0.0	0.0	0.0	1.9728304	1.6357672	1.6074857	0.0	0.0	1.2421346	0.23103215	0.5233172	1.3928607	1.4771513	0.0	0.9212781	0.777176	0.9535769	0.8875341	1.4676542	1.3573749	2.0974684	0.0	0.0	0.44290948	0.0	0.0	1.3825977	0.0	0.47174644	0.68982744
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000198.	1.8349161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6753474	0.0	1.5665839	0.0	0.0	0.0	0.0	0.0	2.022903	0.0	1.2151425	1.9062276	0.0	0.0	0.6025438	0.0	0.0	0.0	1.7683902	0.0	0.0	2.2778032	0.0	0.0	0.0	2.519481	0.0	0.0	0.0	0.0	2.488256	0.0	1.4585476	0.0	2.7813165	0.0	0.0	0.0	1.1181962	0.0	1.3573953	0.0	0.0	0.0	0.0	1.1207132	0.0	0.0	2.7276478	1.0841782	1.2431905	0.0	0.0	2.4134798	0.0	0.0	0.0	2.022646	0.0	0.0	0.0	0.0	2.5447426	0.0	0.0	0.0	1.9353104	0.0	0.0	0.0	0.28996977	0.0	2.3980393	1.8530003	0.0	0.0	0.0	0.0	0.0	2.1298714	0.0	0.0	0.6198602	0.0	0.0	0.0
EPLC272H_LUNG..ACH.000585.	0.10647547	1.2088952	0.0	1.9987397	0.44020206	0.6724519	0.46622318	1.252238	1.1850853	1.0295768	0.44530898	1.0026563	1.0209165	1.5843002	0.0	0.0	0.0	0.0	1.3696795	0.0	0.745112	0.0	0.0	0.0	0.0	0.0	0.69205046	0.396127	0.0	0.5270404	1.3205926	0.30176616	0.0	1.0737185	1.114501	0.0	1.0716176	0.0	0.74855626	0.0	1.1310471	0.70211875	1.2608364	0.0	0.0	0.9699714	0.0	0.9041085	0.0	0.85513973	1.638665	1.2059946	0.18176413	1.0369669	0.0	0.0	0.789455	0.35368264	0.40305364	0.06222248	0.0	0.54950863	0.0	0.0	0.0	1.2894241	1.040196	0.030344188	0.0	0.8206572	0.9509537	0.0	0.5983976	0.0	0.0	0.44949374	0.0	1.0006652	0.0	0.5016215	0.0	0.44566107	0.0	2.0195143	0.0	0.0	1.0673788	0.0	0.0	0.0	0.4985137	1.6465076	0.6597158	0.0	1.7353308	0.9639327	0.0	1.4119003	0.028812766	0.721474
ES2_OVARY..ACH.000906.	0.4634788	1.2298298	1.6337835	0.53361416	0.0	0.0	0.0	0.0	0.0	0.0	0.9576807	0.0	0.17423391	0.0	1.2826393	0.0	0.0	0.926498	0.7294183	1.1529052	1.6369212	0.0	0.0	1.5733095	0.0	0.0	0.0	0.0	1.9967656	1.6272459	0.0	0.0	0.0	0.59963036	0.0	0.0	0.0	0.95962447	0.0	0.0	0.0	0.8476537	0.25549626	0.5178559	0.0	0.037315607	0.17913795	0.0	0.0	1.4375727	1.0025384	1.1975272	0.0	0.65405285	0.94334745	1.4484859	1.0458062	0.0	0.82178235	0.62705326	1.0465128	1.3308492	0.19929194	1.1693559	1.3106403	0.0	0.0	0.0	1.2949256	1.3611641	0.34537148	0.0	0.0	0.0	0.0	0.0	0.0	0.3542199	0.9304189	0.9673303	0.0	0.0	0.0	0.0	0.9831389	1.4354811	0.42354757	0.0	0.64357257	0.0	0.0	1.6588731	0.2747255	0.0	0.6360357	0.0	0.0	0.51480794	1.184567	0.0
ESS1_ENDOMETRIUM..ACH.000913.	0.0	0.8359518	0.8330611	1.9091005	0.0	0.0	0.0	0.6864401	0.3079939	0.20155668	0.90409017	0.20296955	0.76009697	0.99857354	0.37325153	0.22853601	0.0	0.15354288	0.9673135	0.6863513	1.6641324	0.0	0.0	1.1269821	0.0	0.0	0.0	0.0	0.53701514	1.8817892	0.88463223	0.0	0.0	0.77949595	0.75568676	0.0	0.53008145	0.7034309	0.06611639	0.0	0.0247159	0.89599645	0.5907352	0.8971665	0.0	0.0	0.0	0.6167116	0.0	0.78996706	1.0255363	1.2396586	0.0	0.9838909	0.055679455	0.71596193	1.4364402	0.2656716	1.516361	0.0	0.51843625	0.80947214	0.0	0.63355577	0.6221941	0.048343062	0.214584	0.0	0.95757514	1.9274602	1.1975889	0.0	0.0	0.13200545	0.1791568	0.8185216	0.0	0.47004497	1.1440253	1.3332989	0.0	0.0	0.5652245	0.9899772	0.42606905	0.943407	0.012386702	0.0	0.9794986	0.0	0.844141	1.265071	1.2175261	0.0	0.8796395	0.033072412	0.0	1.1557286	0.9342426	0.0
EW8_BONE..ACH.000499.	0.0	0.0	0.0	0.0	0.0	0.12191492	1.8748996	0.0	0.0	0.0	0.1533537	0.0	0.0	0.056372702	0.3139886	3.1584673	0.9883402	2.0337448	0.0	0.79239225	0.0	2.2448635	0.74581707	0.45088172	1.3778927	0.6569172	0.0	1.3767037	0.31179	0.53551966	0.0	0.017208517	0.86569774	0.2405932	0.0	0.8783357	0.0	1.1880019	0.0	0.0	0.0	0.0	0.0	0.529546	0.43693334	0.0	0.21886039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06408809	1.6942989	0.0	0.0	0.5552865	1.6798373	0.64245987	0.0	1.091649	0.023356616	0.16367346	0.8061284	0.009365976	0.0	0.97327644	0.0	0.0	1.4541883	0.0	1.5689658	1.8746072	0.675815	0.04618513	0.0	0.5635374	0.0	0.37014043	1.3168912	1.7721802	0.0	1.8966933	0.0	0.35754463	1.4676812	2.16947	1.7366278	1.6473861	0.5968678	0.0	1.1545163	0.0	0.0	0.79635787	0.0	0.0	0.0
EWS502_BONE..ACH.000279.	0.0	0.0	0.0	0.0	0.0	0.18370515	2.0251248	0.0	0.0	0.0	0.17634183	0.0	0.0	0.0	0.2228527	3.0864396	1.1090014	1.9890392	0.0	0.7415477	0.0	2.6560369	0.9247352	0.84820235	1.4058583	0.7683279	0.0	1.4258592	0.31416208	0.50596136	0.0	0.0	1.0218717	0.19184113	0.0	0.8315004	0.0	1.2645236	0.0	0.0	0.0	0.0	0.0	0.7642925	0.72100085	0.0	0.63197875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05057379	1.8567781	0.0	0.0	0.4167686	1.0848649	0.651355	0.0	0.9435453	0.17587653	0.17075247	0.81188583	0.0	0.0	1.0153825	0.0	0.0	1.63696	0.0	1.8822304	2.081897	0.13462508	0.0	0.0	0.626553	0.0	0.51722044	1.0899954	2.0419097	0.0	2.013878	0.018958509	0.15658541	1.3567269	2.3366988	1.8416646	1.4008951	0.5638586	0.0	1.167879	0.0	0.0	0.9137387	0.0	0.0	0.0
